order,family,genus,species,iucn2020_binomial,phylacine_binomial,adult_mass_g,brain_mass_g,adult_body_length_mm,adult_forearm_length_mm,max_longevity_d,maturity_d,female_maturity_d,male_maturity_d,age_first_reproduction_d,gestation_length_d,teat_number,litter_size_n,litters_per_year,interbirth_interval_d,neonate_mass_g,weaning_age_d,weaning_mass_g,generation_length_d,dispersal_km,density_n_km2,hibernation_torpor,fossoriality,home_range_km2,social_group_size,dphy_invertebrate,dphy_vertebrate,dphy_plant,det_inv,det_vend,det_vect,det_fish,det_vunk,det_scav,det_fruit,det_nect,det_seed,det_plantother,det_diet_breadth_n,trophic_level,foraging_stratum,activity_cycle,freshwater,marine,terrestrial_non-volant,terrestrial_volant,upper_elevation_m,lower_elevation_m,altitude_breadth_m,island_dwelling,island_endemicity,dissected_by_mountains,glaciation,biogeographical_realm,habitat_breadth_n
Cetartiodactyla,Delphinidae,Sousa,sahulensis,Sousa sahulensis,Sousa chinensis,split from Sousa chinensis,imputed,split from Sousa chinensis,NA,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,NA,split from Sousa chinensis,split from Sousa chinensis,imputed,NA,split from Sousa chinensis,NA,split from Sousa chinensis,imputed,NA,marine,imputed,NA,NA,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,split from Sousa chinensis,imputed,split from Sousa chinensis,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,NA,NA,NA,IUCN,calculated
Cetartiodactyla,Delphinidae,Sousa,teuszii,Sousa teuszii,Sousa teuszii,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,imputed,Amniotes,Amniotes,Amniotes,NA,imputed,imputed,NA,marine,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,imputed,EltonTraits,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Octodontidae,Spalacopus,cyanus,Spalacopus cyanus,Spalacopus cyanus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,NA,imputed,NA,imputed,Amniotes,PanTHERIA,Amniotes,Amniotes,imputed,Amniotes,Amniotes,Amniotes,imputed,calculated,PanTHERIA,Buckley et al. (2018),PanTHERIA,PanTHERIA,PanTHERIA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Rodentia,Spalacidae,Spalax,antiquus,Spalax antiquus,Spalax graecus,split from Spalax graecus,imputed,split from Spalax graecus,NA,split from Spalax graecus,NA,imputed,NA,imputed,imputed,NA,split from Spalax graecus,split from Spalax graecus,imputed,NA,imputed,NA,imputed,split from Spalax graecus,NA,imputed,imputed,NA,NA,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodentia,Spalacidae,Spalax,arenarius,Spalax arenarius,Spalax arenarius,Amniotes,imputed,Amniotes,NA,Amniotes,NA,imputed,NA,imputed,imputed,NA,Amniotes,Amniotes,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Spalacidae,Spalax,giganteus,Spalax giganteus,Spalax giganteus,Pacifici et al. (2013),imputed,Amniotes,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Spalacidae,Spalax,graecus,Spalax graecus,Spalax graecus,Amniotes,imputed,Amniotes,NA,Amniotes,NA,imputed,NA,imputed,imputed,NA,Amniotes,Amniotes,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,PHYLACINE,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,PHYLACINE,NA,NA,NA,NA
Rodentia,Spalacidae,Spalax,istricus,Spalax istricus,Spalax graecus,split from Spalax graecus,imputed,split from Spalax graecus,NA,split from Spalax graecus,NA,imputed,NA,imputed,imputed,NA,split from Spalax graecus,split from Spalax graecus,imputed,NA,imputed,NA,imputed,split from Spalax graecus,NA,imputed,imputed,NA,NA,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,split from Spalax graecus,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rodentia,Spalacidae,Spalax,microphthalmus,Spalax microphthalmus,Spalax microphthalmus,Amniotes,imputed,Amniotes,NA,Amniotes,NA,imputed,NA,imputed,imputed,NA,Amniotes,Amniotes,imputed,NA,imputed,NA,imputed,calculated,NA,Botero et al. (2013),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Rodentia,Spalacidae,Spalax,uralensis,Spalax uralensis,Spalax uralensis,Pacifici et al. (2013),imputed,Amniotes,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MammalDIET2,EltonTraits,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Spalacidae,Spalax,zemni,Spalax zemni,Spalax zemni,Amniotes,imputed,Amniotes,NA,Amniotes,NA,imputed,NA,imputed,imputed,NA,Amniotes,Amniotes,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Carnivora,Canidae,Speothos,venaticus,Speothos venaticus,Speothos venaticus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,PanTHERIA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,NA,Pacifici et al. (2013),calculated,TetraDENSITY,Heldstab et al. (2018),PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Rodentia,Sciuridae,Spermophilopsis,leptodactylus,Spermophilopsis leptodactylus,Spermophilopsis leptodactylus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,imputed,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,imputed,Amniotes,Amniotes,NA,imputed,calculated,NA,Heldstab et al. (2018),PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,NA
Rodentia,Sciuridae,Spermophilus,alashanicus,Spermophilus alashanicus,Spermophilus alashanicus,Amniotes,imputed,Amniotes,NA,Amniotes,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Sciuridae,Spermophilus,brevicauda,Spermophilus brevicauda,Spermophilus brevicauda,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,imputed,NA,Amniotes,Amniotes,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Sciuridae,Spermophilus,citellus,Spermophilus citellus,Spermophilus citellus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,imputed,NA,Amniotes,NA,Pacifici et al. (2013),calculated,NA,Heldstab et al. (2018),PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Rodentia,Sciuridae,Spermophilus,dauricus,Spermophilus dauricus,Spermophilus dauricus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,imputed,NA,imputed,NA,imputed,calculated,NA,Turbill et al. (2011),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Sciuridae,Spermophilus,erythrogenys,Spermophilus erythrogenys,Spermophilus erythrogenys,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,imputed,NA,Amniotes,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Sciuridae,Spermophilus,fulvus,Spermophilus fulvus,Spermophilus fulvus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,imputed,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,imputed,NA,imputed,NA,imputed,calculated,PanTHERIA,Botero et al. (2013),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Rodentia,Sciuridae,Spermophilus,major,Spermophilus major,Spermophilus major,Pacifici et al. (2013),Tsuboi et al. (2018),Amniotes,NA,Amniotes,NA,imputed,NA,imputed,imputed,NA,imputed,Amniotes,imputed,NA,Amniotes,Amniotes,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Sciuridae,Spermophilus,musicus,Spermophilus musicus,Spermophilus musicus,Amniotes,imputed,Amniotes,NA,Amniotes,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,imputed,NA,Amniotes,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Sciuridae,Spermophilus,pallidicauda,Spermophilus pallidicauda,Spermophilus pallidicauda,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,imputed,NA,Amniotes,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Sciuridae,Spermophilus,pygmaeus,Spermophilus pygmaeus,Spermophilus pygmaeus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,NA,imputed,NA,imputed,Amniotes,NA,Amniotes,Amniotes,imputed,NA,Amniotes,NA,imputed,calculated,PanTHERIA,Botero et al. (2013),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Rodentia,Sciuridae,Spermophilus,ralli,Spermophilus ralli,Spermophilus ralli,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,imputed,NA,Amniotes,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Rodentia,Sciuridae,Spermophilus,relictus,Spermophilus relictus,Spermophilus relictus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,imputed,NA,Amniotes,NA,imputed,calculated,PanTHERIA,Botero et al. (2013),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Rodentia,Sciuridae,Spermophilus,suslicus,Spermophilus suslicus,Spermophilus suslicus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,female maturity (Amniotes),Amniotes,NA,calculated,Amniotes,NA,Amniotes,Amniotes,imputed,NA,Amniotes,NA,imputed,calculated,NA,Botero et al. (2013),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Rodentia,Sciuridae,Spermophilus,taurensis,Spermophilus taurensis,Spermophilus taurensis,PHYLACINE,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,NA,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,NA,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,imputed,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,MammalDIET2,split from Spermophilus xanthoprymnus,split from Spermophilus xanthoprymnus,IUCN,IUCN,IUCN,IUCN,NA,IUCN,NA,NA,PHYLACINE,NA,NA,IUCN,split from Spermophilus xanthoprymnus
Rodentia,Sciuridae,Spermophilus,xanthoprymnus,Spermophilus xanthoprymnus,Spermophilus xanthoprymnus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,imputed,Amniotes,Amniotes,Amniotes,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Chiroptera,Pteropodidae,Sphaerias,blanfordi,Sphaerias blanfordi,Sphaerias blanfordi,Amniotes,Tsuboi et al. (2018),Amniotes,PanTHERIA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,imputed,NA,Heldstab et al. (2018),PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Chiroptera,Phyllostomidae,Sphaeronycteris,toxophyllum,Sphaeronycteris toxophyllum,Sphaeronycteris toxophyllum,Amniotes,Tsuboi et al. (2018),Amniotes,PanTHERIA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Diprotodontia,Phalangeridae,Spilocuscus,kraemeri,Spilocuscus kraemeri,Spilocuscus kraemeri,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,NA,Amniotes,Amniotes,imputed,calculated,NA,imputed,PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Diprotodontia,Phalangeridae,Spilocuscus,maculatus,Spilocuscus maculatus,Spilocuscus maculatus,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,PanTHERIA,Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,PanTHERIA,Amniotes,Amniotes,Amniotes,NA,Amniotes,Amniotes,Pacifici et al. (2013),calculated,NA,Heldstab et al. (2018),PanTHERIA,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Diprotodontia,Phalangeridae,Spilocuscus,papuensis,Spilocuscus papuensis,Spilocuscus papuensis,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,calculated,Amniotes,NA,Amniotes,Amniotes,Amniotes,NA,Amniotes,Amniotes,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Diprotodontia,Phalangeridae,Spilocuscus,rufoniger,Spilocuscus rufoniger,Spilocuscus rufoniger,Amniotes,Tsuboi et al. (2018),Amniotes,NA,imputed,NA,imputed,NA,imputed,imputed,NA,Amniotes,imputed,imputed,NA,imputed,NA,Pacifici et al. (2013),calculated,NA,Heldstab et al. (2018),imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,EltonTraits,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,Botero et al. (2013),PHYLACINE,Botero et al. (2013),Botero et al. (2013),IUCN,calculated
Diprotodontia,Phalangeridae,Spilocuscus,wilsoni,Spilocuscus wilsoni,Spilocuscus wilsoni,PHYLACINE,imputed,imputed,NA,imputed,NA,imputed,NA,imputed,imputed,NA,imputed,imputed,imputed,NA,imputed,NA,imputed,calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,imputed,MammalDIET2,imputed,imputed,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
Carnivora,Mephitidae,Spilogale,angustifrons,Spilogale angustifrons,Spilogale angustifrons,Amniotes,imputed,Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,Pacifici et al. (2013),calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,imputed,IUCN,IUCN,IUCN,IUCN,IUCN,IUCN,calculated,NA,PHYLACINE,NA,NA,IUCN,calculated
Carnivora,Mephitidae,Spilogale,gracilis,Spilogale gracilis,Spilogale gracilis,Amniotes,Tsuboi et al. (2018),Amniotes,NA,Amniotes,mean of female and male (Amniotes),Amniotes,Amniotes,Pacifici et al. (2013),Amniotes,NA,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,Amniotes,Pacifici et al. (2013),calculated,NA,imputed,imputed,NA,NA,PHYLACINE,PHYLACINE,PHYLACINE,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,EltonTraits,MammalDIET2,EltonTraits,imputed,IUCN,IUCN,IUCN,IUCN,IUCN,NA,NA,NA,PHYLACINE,NA,NA,IUCN,calculated
